Data Year,County,Population,Population Z Score,Adult Population,Average PM 2.5/County,Number of Site IDs/County,County Latitude,County Longitude,Number of Gas Cars,Number of EV
2019,Ventura,847064,0.12404388373371159,656475.0,6.7679245283018865,5,34.31,-118.88,661074.0,11468.0
2019,Yolo,215874,-0.3146782403522373,172483.0,6.955,2,38.57,-121.76,142968.0,2629.0
2020,Alameda,1681337,0.7039231952366771,1334982.0,12.226851851851851,6,37.76,-122.08,1081947.0,46249.0
2020,Alameda,1681337,0.7039231952366771,1334982.0,12.226851851851851,6,37.76,-122.08,1081947.0,46249.0
2020,Butte,216090,-0.31452810492740074,172656.0,15.690566037735849,3,39.59,-121.72,150600.0,982.0
2020,Butte,216090,-0.31452810492740074,172656.0,15.690566037735849,3,39.59,-121.72,150600.0,982.0
2020,Calaveras,45290,-0.4332463019740588,37772.0,12.41764705882353,1,38.2,-120.68,50925.0,276.0
2020,Calaveras,45290,-0.4332463019740588,37772.0,12.41764705882353,1,38.2,-120.68,50925.0,276.0
2020,Colusa,21811,-0.44956588363950656,15857.0,9.311538461538461,2,39.16,-122.04,19002.0,46.0
2020,Colusa,21811,-0.44956588363950656,15857.0,9.311538461538461,2,39.16,-122.04,19002.0,46.0
2020,Contra Costa,1164844,0.34492367681033326,900424.0,13.2025,2,37.94,-122.14,844872.0,26161.0
2020,Contra Costa,1164844,0.34492367681033326,900424.0,13.2025,2,37.94,-122.14,844872.0,26161.0
2020,Del Norte,27702,-0.4454712179556549,21691.0,8.616666666666667,2,41.68,-124.16,19235.0,92.0
2020,Del Norte,27702,-0.4454712179556549,21691.0,8.616666666666667,2,41.68,-124.16,19235.0,92.0
2020,El Dorado,190202,-0.3325221136226226,152352.0,2.618181818181818,2,38.95,-120.04,163473.0,2804.0
2020,El Dorado,190202,-0.3325221136226226,152352.0,2.618181818181818,2,38.95,-120.04,163473.0,2804.0
2020,Fresno,1006557,0.23490290833302438,720695.0,19.937106918238992,8,36.73,-119.83,669380.0,5481.0
2020,Fresno,1006557,0.23490290833302438,720695.0,19.937106918238992,8,36.73,-119.83,669380.0,5481.0
2020,Glenn,28800,-0.44470802954606925,21110.0,14.0,1,39.53,-122.19,24519.0,65.0
2020,Glenn,28800,-0.44470802954606925,21110.0,14.0,1,39.53,-122.19,24519.0,65.0
2020,Humboldt,136547,-0.3698161701948616,110467.0,9.82,1,40.78,-124.18,107979.0,1475.0
2020,Humboldt,136547,-0.3698161701948616,110467.0,9.82,1,40.78,-124.18,107979.0,1475.0
2020,Imperial,180036,-0.33958820958969704,128366.0,10.295918367346939,3,32.72,-115.5,163755.0,288.0
2020,Imperial,180036,-0.33958820958969704,128366.0,10.295918367346939,3,32.72,-115.5,163755.0,288.0
2020,Inyo,18995,-0.4515232047336716,15044.0,6.2987179487179485,3,37.08,-118.19,18481.0,79.0
2020,Inyo,18995,-0.4515232047336716,15044.0,6.2987179487179485,3,37.08,-118.19,18481.0,79.0
2020,Kern,907416,0.16599283354729416,645173.0,14.977884615384616,8,35.27,-118.63,586385.0,3224.0
2020,Kern,907416,0.16599283354729416,645173.0,14.977884615384616,8,35.27,-118.63,586385.0,3224.0
2020,Kings,152249,-0.35890215889494,110990.0,18.190243902439022,2,36.15,-119.58,92193.0,380.0
2020,Kings,152249,-0.35890215889494,110990.0,18.190243902439022,2,36.15,-119.58,92193.0,380.0
2020,Lake,68144,-0.4173611399406611,53834.0,8.833333333333334,1,39.02,-122.91,62729.0,376.0
2020,Lake,68144,-0.4173611399406611,53834.0,8.833333333333334,1,39.02,-122.91,62729.0,376.0
2020,Los Angeles,10029036,6.506170120108984,7852735.0,13.049626865671643,14,34.11,-118.22,6635509.0,156698.0
2020,Los Angeles,10029036,6.506170120108984,7852735.0,13.049626865671643,14,34.11,-118.22,6635509.0,156698.0
2020,Madera,155967,-0.3563178833878002,113232.0,15.34,1,36.95,-120.03,108140.0,574.0
2020,Madera,155967,-0.3563178833878002,113232.0,15.34,1,36.95,-120.03,108140.0,574.0
2020,Marin,262802,-0.2820599291636801,210242.0,10.583333333333334,2,38.01,-122.62,195061.0,9709.0
2020,Marin,262802,-0.2820599291636801,210242.0,10.583333333333334,2,38.01,-122.62,195061.0,9709.0
2020,Mariposa,17156,-0.4528014410590159,14342.0,15.607999999999999,2,37.73,-119.63,18196.0,81.0
2020,Mariposa,17156,-0.4528014410590159,14342.0,15.607999999999999,2,37.73,-119.63,18196.0,81.0
2020,Mendocino,91639,-0.4010304371326328,72120.0,8.386111111111111,2,39.23,-123.25,82479.0,925.0
2020,Mendocino,91639,-0.4010304371326328,72120.0,8.386111111111111,2,39.23,-123.25,82479.0,925.0
2020,Merced,280290,-0.269904520323212,197604.0,14.570833333333333,2,37.29,-120.44,191277.0,968.0
2020,Merced,280290,-0.269904520323212,197604.0,14.570833333333333,2,37.29,-120.44,191277.0,968.0
2020,Mono,13205,-0.45554766820498394,10472.0,27.083098591549298,3,37.77,-119.02,11792.0,67.0
2020,Mono,13205,-0.45554766820498394,10472.0,27.083098591549298,3,37.77,-119.02,11792.0,67.0
2020,Monterey,439590,-0.15917964450627628,324417.0,6.838596491228071,3,36.49,-121.53,320016.0,3434.0
2020,Monterey,439590,-0.15917964450627628,324417.0,6.838596491228071,3,36.49,-121.53,320016.0,3434.0
2020,Napa,138304,-0.3685949297252423,109813.0,8.882352941176471,1,38.28,-122.28,109910.0,2368.0
2020,Napa,138304,-0.3685949297252423,109813.0,8.882352941176471,1,38.28,-122.28,109910.0,2368.0
2020,Nevada,102259,-0.3936487787448371,84773.0,14.141176470588235,2,39.27,-120.72,89113.0,1115.0
2020,Nevada,102259,-0.3936487787448371,84773.0,14.141176470588235,2,39.27,-120.72,89113.0,1115.0
2020,Orange,3188326,1.751388166250413,2486894.0,9.648333333333333,2,33.75,-117.83,2303310.0,78256.0
2020,Orange,3188326,1.751388166250413,2486894.0,9.648333333333333,2,33.75,-117.83,2303310.0,78256.0
2020,Placer,403822,-0.18404095874494641,314174.0,12.383870967741936,5,38.96,-120.96,321560.0,6405.0
2020,Placer,403822,-0.18404095874494641,314174.0,12.383870967741936,5,38.96,-120.96,321560.0,6405.0
2020,Plumas,19780,-0.45097757367581665,16457.0,19.331666666666667,3,40.0,-120.89,20630.0,52.0
2020,Plumas,19780,-0.45097757367581665,16457.0,19.331666666666667,3,40.0,-120.89,20630.0,52.0
2020,Riverside,2412908,1.2124172826583437,1804855.0,10.13828125,12,33.8,-116.94,1704293.0,23091.0
2020,Riverside,2412908,1.2124172826583437,1804855.0,10.13828125,12,33.8,-116.94,1704293.0,23091.0
2020,Sacramento,1580826,0.634060872617493,1206170.0,11.253488372093022,4,38.58,-121.38,1076112.0,16072.0
2020,Sacramento,1580826,0.634060872617493,1206170.0,11.253488372093022,4,38.58,-121.38,1076112.0,16072.0
2020,San Benito,63931,-0.4202894757963846,47501.0,8.779166666666667,2,36.71,-121.29,51849.0,721.0
2020,San Benito,63931,-0.4202894757963846,47501.0,8.779166666666667,2,36.71,-121.29,51849.0,721.0
2020,San Bernardino,2179505,1.0501855300513114,1604116.0,11.351127819548873,9,34.2,-117.36,1523639.0,17465.0
2020,San Bernardino,2179505,1.0501855300513114,1604116.0,11.351127819548873,9,34.2,-117.36,1523639.0,17465.0
2020,San Diego,3297350,1.8271676317938252,2585122.0,12.316438356164383,9,32.98,-117.06,2425831.0,51800.0
2020,San Diego,3297350,1.8271676317938252,2585122.0,12.316438356164383,9,32.98,-117.06,2425831.0,51800.0
2020,San Francisco,873444,0.14237986756328325,756403.0,10.616666666666667,1,37.77,-122.4,393475.0,16242.0
2020,San Francisco,873444,0.14237986756328325,756403.0,10.616666666666667,1,37.77,-122.4,393475.0,16242.0
2020,San Joaquin,776794,0.07520121566305199,566283.0,18.172463768115943,3,37.85,-121.29,540500.0,5946.0
2020,San Joaquin,776794,0.07520121566305199,566283.0,18.172463768115943,3,37.85,-121.29,540500.0,5946.0
2020,San Luis Obispo,282484,-0.26837953364686323,232484.0,9.708450704225351,4,35.21,-120.62,220063.0,3965.0
2020,San Luis Obispo,282484,-0.26837953364686323,232484.0,9.708450704225351,4,35.21,-120.62,220063.0,3965.0
2020,San Mateo,765009,0.06700979908111485,608182.0,6.699999999999999,1,37.48,-122.2,582705.0,25046.0
2020,San Mateo,765009,0.06700979908111485,608182.0,6.699999999999999,1,37.48,-122.2,582705.0,25046.0
2020,Santa Barbara,448408,-0.15305050480160748,348413.0,8.381818181818181,5,34.64,-120.11,320797.0,5121.0
2020,Santa Barbara,448408,-0.15305050480160748,348413.0,8.381818181818181,5,34.64,-120.11,320797.0,5121.0
2020,Santa Clara,1936352,0.8811768311842971,1512291.0,10.313333333333333,3,37.2,-121.75,1336130.0,74125.0
2020,Santa Clara,1936352,0.8811768311842971,1512291.0,10.313333333333333,3,37.2,-121.75,1336130.0,74125.0
2020,Santa Cruz,271259,-0.2761817102384835,219449.0,8.808333333333334,2,37.02,-122.03,202034.0,5438.0
2020,Santa Cruz,271259,-0.2761817102384835,219449.0,8.808333333333334,2,37.02,-122.03,202034.0,5438.0
2020,Shasta,181926,-0.3382745246223775,142630.0,10.462499999999999,2,40.54,-121.88,142748.0,734.0
2020,Shasta,181926,-0.3382745246223775,142630.0,10.462499999999999,2,40.54,-121.88,142748.0,734.0
2020,Siskiyou,44111,-0.4340657911679581,35201.0,8.876190476190477,2,41.72,-122.47,41788.0,98.0
2020,Siskiyou,44111,-0.4340657911679581,35201.0,8.876190476190477,2,41.72,-122.47,41788.0,98.0
2020,Solano,452957,-0.14988862495169383,352401.0,9.522222222222222,1,38.1,-122.24,338325.0,5151.0
2020,Solano,452957,-0.14988862495169383,352401.0,9.522222222222222,1,38.1,-122.24,338325.0,5151.0
2020,Sonoma,490008,-0.12413553409235119,393966.0,10.516666666666667,1,38.4,-122.82,397692.0,9877.0
2020,Sonoma,490008,-0.12413553409235119,393966.0,10.516666666666667,1,38.4,-122.82,397692.0,9877.0
2020,Stanislaus,552488,-0.08070747231556435,402764.0,10.984210526315788,2,37.55,-120.9,399746.0,2610.0
2020,Stanislaus,552488,-0.08070747231556435,402764.0,10.984210526315788,2,37.55,-120.9,399746.0,2610.0
2020,Sutter,100058,-0.3951786309210648,74143.0,20.400000000000002,1,39.14,-121.62,73601.0,364.0
2020,Sutter,100058,-0.3951786309210648,74143.0,20.400000000000002,1,39.14,-121.62,73601.0,364.0
2020,Tehama,65674,-0.41907796632652317,49978.0,7.48888888888889,1,40.17,-122.26,48969.0,143.0
2020,Tehama,65674,-0.41907796632652317,49978.0,7.48888888888889,1,40.17,-122.26,48969.0,143.0
2020,Trinity,16070,-0.4535562886116662,13306.0,9.081818181818182,2,40.75,-122.89,11943.0,47.0
2020,Trinity,16070,-0.4535562886116662,13306.0,9.081818181818182,2,40.75,-122.89,11943.0,47.0
2020,Tulare,472371,-0.13639450857310007,326881.0,21.06530612244898,3,36.28,-119.15,318816.0,1393.0
2020,Tulare,472371,-0.13639450857310007,326881.0,21.06530612244898,3,36.28,-119.15,318816.0,1393.0
2020,Ventura,844339,0.12214981413797305,650985.0,7.917592592592593,5,34.3,-118.88,655209.0,13166.0
2020,Ventura,844339,0.12214981413797305,650985.0,7.917592592592593,5,34.3,-118.88,655209.0,13166.0
2020,Yolo,216306,-0.31437796950256425,170882.0,18.07,2,38.55,-121.77,140577.0,2979.0
2020,Yolo,216306,-0.31437796950256425,170882.0,18.07,2,38.55,-121.77,140577.0,2979.0
2022,Alameda,1643683,0.6777509763163325,1314946.0,8.062222222222223,5,37.74,-122.06,1057501.0,72557.0
2022,Butte,206184,-0.3214134823275424,164741.0,6.026785714285714,3,39.64,-121.69,151828.0,1732.0
2022,Calaveras,45021,-0.43343327618369315,37457.0,4.9944444444444445,1,38.2,-120.68,51920.0,515.0
2022,Colusa,21722,-0.4496277449951105,15944.0,7.779999999999999,2,39.17,-122.03,19767.0,106.0
2022,Contra Costa,1149841,0.3344955204268964,894576.0,7.282926829268293,2,37.95,-122.16,835523.0,44133.0
2022,Del Norte,26982,-0.4459716693717767,21289.0,5.504347826086956,2,41.7,-124.17,20045.0,128.0
2022,El Dorado,189294,-0.33315323846406497,152003.0,7.681818181818182,2,38.96,-120.05,162883.0,4869.0
2022,Fresno,1010177,0.2374190668418587,726317.0,10.860144927536233,8,36.72,-119.85,688871.0,10390.0
2022,Glenn,28777,-0.4447240161885287,21151.0,5.038888888888889,1,39.53,-122.19,24773.0,130.0
2022,Humboldt,134167,-0.3714704401537085,108944.0,5.95,1,40.78,-124.18,106882.0,2126.0
2022,Imperial,180394,-0.33933937402445874,129162.0,9.849382716049382,4,32.97,-115.67,166477.0,770.0
2022,Inyo,18916,-0.45157811537516274,15057.0,5.137735849056604,5,37.04,-118.21,19560.0,176.0
2022,Kern,908186,0.1665280385339799,646628.0,10.78974358974359,7,35.26,-118.69,602843.0,6880.0
2022,Kings,151654,-0.3593157263846517,110859.0,12.18888888888889,2,36.18,-119.59,95204.0,886.0
2022,Lake,67597,-0.41774134400263135,53199.0,3.8000000000000003,1,39.02,-122.91,63526.0,600.0
2022,Los Angeles,9861493,6.389715770648865,7780718.0,10.993307086614173,15,34.11,-118.23,6650471.0,282343.0
2022,Madera,157040,-0.35557207176349653,114168.0,11.2,1,36.95,-120.03,113641.0,1241.0
2022,Marin,255459,-0.2871638385367106,205389.0,6.116666666666667,2,38.0,-122.6,191793.0,15449.0
2022,Mariposa,16988,-0.45291821305611096,14083.0,10.193103448275863,2,37.74,-119.63,17290.0,147.0
2022,Mendocino,90227,-0.4020118779653605,71189.0,11.0,2,39.28,-123.28,81800.0,1346.0
2022,Merced,284038,-0.2672993926737338,201099.0,8.413888888888888,2,37.29,-120.45,200238.0,2086.0
2022,Mono,12987,-0.45569919377264306,10519.0,5.474468085106383,3,37.93,-119.1,11671.0,144.0
2022,Monterey,436033,-0.16165201351619993,323536.0,4.451785714285714,3,36.47,-121.5,319103.0,6379.0
2022,Nevada,101080,-0.39446826793873646,83896.0,7.056756756756758,2,39.27,-120.75,84769.0,1946.0
2022,Orange,3158071,1.7303587807021306,2482244.0,8.327272727272726,2,33.8,-117.9,2299018.0,134291.0
2022,Placer,407539,-0.18145737830921793,318288.0,9.079775280898877,5,38.98,-120.93,328962.0,12350.0
2022,Plumas,19254,-0.45134318123815004,15904.0,14.039285714285715,3,39.98,-120.82,18889.0,117.0
2022,Riverside,2427832,1.2227905284002893,1830585.0,8.608810572687226,11,33.8,-117.01,1765291.0,47681.0
2022,Sacramento,1572254,0.6281027204799992,1209063.0,7.80703125,5,38.61,-121.33,1107136.0,32416.0
2022,San Benito,65642,-0.4191002086116842,48969.0,4.195833333333334,2,36.75,-121.31,53803.0,1485.0
2022,San Bernardino,2179845,1.0504218543311465,1615265.0,9.571323529411766,9,34.22,-117.3,1568171.0,36094.0
2022,San Diego,3278730,1.814225402115788,2583639.0,8.213478260869564,10,32.88,-116.95,2446883.0,95024.0
2022,San Francisco,840575,0.11953356534591437,726257.0,6.911111111111111,1,37.77,-122.4,386911.0,28011.0
2022,San Joaquin,782163,0.07893305407021538,574108.0,8.011764705882353,3,37.82,-121.32,556150.0,12961.0
2022,San Luis Obispo,279439,-0.2704960260942114,230817.0,8.26056338028169,4,35.23,-120.62,222920.0,6929.0
2022,San Mateo,742051,0.051052349620944036,594383.0,4.9944444444444445,1,37.48,-122.2,567346.0,43165.0
2022,Santa Barbara,443074,-0.15675801570937606,345155.0,5.956451612903226,5,34.57,-120.09,325288.0,8983.0
2022,Santa Clara,1895752,0.852956931886321,1493853.0,10.09322033898305,3,37.22,-121.77,1289536.0,108243.0
2022,Santa Cruz,264495,-0.2808831732643827,215034.0,4.537142857142857,2,37.01,-122.02,215275.0,8169.0
2022,Shasta,180206,-0.33947004744977943,141282.0,7.9375,2,40.55,-122.33,132514.0,1516.0
2022,Siskiyou,43571,-0.43444112973004945,34813.0,5.119047619047619,2,41.72,-122.26,44395.0,241.0
2022,Solano,447027,-0.15401039842058542,348681.0,8.027777777777779,1,38.1,-122.24,339309.0,9315.0
2022,Sonoma,479654,-0.13133230348474637,387081.0,4.511764705882353,1,38.4,-122.82,397389.0,15055.0
2022,Stanislaus,548215,-0.08367751245596464,401293.0,11.643243243243244,2,37.58,-120.93,403896.0,5345.0
2022,Sutter,99153,-0.3958076705482734,73869.0,9.644444444444444,1,39.14,-121.62,74337.0,885.0
2022,Tehama,64942,-0.4195867585995803,49486.0,4.905882352941177,1,40.17,-122.26,56998.0,288.0
2022,Trinity,15971,-0.45362510068138295,13352.0,10.45,2,40.74,-122.93,11910.0,63.0
2022,Tulare,474624,-0.13482851268348578,331288.0,8.71311475409836,4,36.32,-119.07,330357.0,2826.0
2022,Ventura,831531,0.11324733950229625,646100.0,7.0361111111111105,5,34.3,-118.89,658712.0,23713.0
2022,Yolo,220176,-0.31168804314090987,175040.0,4.136842105263158,2,38.55,-121.77,149982.0,5077.0
2023,Alameda,1650656,0.6825977092671893,1328778.0,7.3500000000000005,6,37.75,-122.09,1028698.0,97131.0
2023,Butte,206579,-0.32113892912008674,164437.0,8.121052631578946,4,39.63,-121.71,151420.0,2370.0
2023,Contra Costa,1145274,0.33132112929157975,896750.0,9.02142857142857,2,37.95,-122.16,825102.0,58560.0
2023,El Dorado,188067,-0.3340060910857058,151582.0,3.7181818181818187,2,38.95,-120.04,162480.0,6272.0
2023,Fresno,1010914,0.2379313344719722,732913.0,8.376086956521739,8,36.7,-119.88,683686.0,14199.0
2023,Humboldt,134597,-0.37117155944685803,109831.0,12.13846153846154,2,40.98,-123.79,105041.0,2513.0
2023,Imperial,179623,-0.3398752740825558,129329.0,9.443396226415095,3,32.8,-115.52,170519.0,1197.0
2023,Kern,906165,0.16512329921178262,648814.0,10.10084745762712,8,35.24,-118.77,597507.0,9647.0
2023,Kings,151629,-0.35933310316993367,111144.0,9.869444444444445,2,36.19,-119.6,95631.0,1179.0
2023,Lake,66698,-0.4183662132013723,52291.0,3.1,1,39.02,-122.91,63373.0,760.0
2023,Los Angeles,9819312,6.360396963449655,7835811.0,9.840909090909092,11,34.1,-118.22,6514305.0,392463.0
2023,Madera,157909,-0.354968054707094,115747.0,9.2,1,36.95,-120.03,114621.0,1739.0
2023,Marin,253972,-0.28819740972528424,205971.0,5.6521739130434785,2,38.0,-122.59,188135.0,19221.0
2023,Mendocino,89556,-0.40247827088232946,71645.0,10.258823529411766,2,39.27,-123.28,80638.0,1638.0
2023,Merced,285193,-0.26649658519370517,204198.0,8.869444444444445,2,37.29,-120.45,199940.0,2880.0
2023,Monterey,433953,-0.16309776205166274,323295.0,4.947368421052632,3,36.51,-121.55,326269.0,8505.0
2023,Nevada,100474,-0.39488948121397227,83494.0,5.662745098039216,2,39.29,-120.53,87433.0,2473.0
2023,Orange,3141065,1.7185383962818994,2494006.0,9.56388888888889,1,33.83,-117.94,2260910.0,180716.0
2023,Placer,410085,-0.17968772649609854,321917.0,5.640000000000001,5,38.96,-121.01,329303.0,16898.0
2023,Riverside,2428580,1.2233104418159269,1850578.0,9.527227722772277,10,33.82,-117.01,1758805.0,67446.0
2023,Sacramento,1576639,0.6311506086184628,1220319.0,7.962698412698412,5,38.6,-121.35,1100057.0,45098.0
2023,San Benito,65165,-0.4194317576748648,49656.0,3.0500000000000003,2,36.77,-121.32,54840.0,1935.0
2023,San Bernardino,2172694,1.0454513986690819,1625175.0,8.955479452054794,9,34.26,-117.3,1554788.0,51206.0
2023,San Diego,3290423,1.8223528721278874,2612596.0,8.578884462151395,11,32.82,-116.95,2419003.0,132113.0
2023,San Francisco,842224,0.12067973810311541,727682.0,4.9,1,37.77,-122.4,371509.0,37412.0
2023,San Joaquin,783903,0.08014247832584293,580872.0,7.2192307692307685,3,37.83,-121.32,553941.0,19225.0
2023,San Luis Obispo,279818,-0.27023259402933625,231689.0,5.322222222222222,4,35.21,-120.62,222023.0,9139.0
2023,San Mateo,745302,0.05331202677901596,602949.0,8.711764705882352,1,37.48,-122.2,543506.0,57455.0
2023,Santa Barbara,442342,-0.15726680798243317,344142.0,5.664000000000001,5,34.6,-120.06,323007.0,11894.0
2023,Santa Clara,1902799,0.8578551001216126,1524142.0,5.874576271186441,3,37.2,-121.75,1288696.0,141417.0
2023,Santa Cruz,263338,-0.28168737088723395,216200.0,4.827777777777778,2,37.01,-122.02,199421.0,10109.0
2023,Shasta,179122,-0.3402235048596072,140611.0,5.3,2,40.55,-122.08,140884.0,2001.0
2023,Solano,445506,-0.15506760203714262,349722.0,7.338235294117647,1,38.1,-122.24,336055.0,12809.0
2023,Sonoma,479445,-0.13147757340970392,389789.0,4.333333333333333,1,38.4,-122.82,396054.0,19064.0
2023,Stanislaus,545753,-0.0853887782705365,401128.0,9.76153846153846,2,37.57,-120.92,400864.0,7519.0
2023,Sutter,98248,-0.396436710175482,74570.0,7.372222222222222,1,39.14,-121.62,73888.0,1147.0
2023,Tehama,64710,-0.4197480151669973,49115.0,6.172222222222222,1,40.17,-122.26,48496.0,398.0
2023,Tulare,474680,-0.1347895886844541,335124.0,12.762295081967213,4,36.32,-119.06,331744.0,3837.0
2023,Ventura,825960,0.10937509667005425,648379.0,6.034579439252337,5,34.3,-118.89,651851.0,31980.0
2023,Yolo,220454,-0.311494813288574,178347.0,7.9125,2,38.62,-121.75,152560.0,6757.0
